==============================================================================================================
DANH SÁCH ẢNH BỊ DỰ ĐOÁN SAI BỞI CẢ 2 MÔ HÌNH (HybricMamba & Super_Mamba)
Tổng số ảnh trong dataset: 557,487 ảnh
Số lượng ảnh cả 2 mô hình cùng đoán sai: 5,423 ảnh
Tỷ lệ lỗi chung (Both Wrong Rate): 0.97%
==============================================================================================================
[True: 03 | Hybric: 07 ( 88.9%) | Super: 07 ( 84.7%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00003/AdditiveGaussianNoise_255_00003_001523.jpg
[True: 04 | Hybric: 07 ( 45.9%) | Super: 07 ( 28.7%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d120_00004_003451.jpg
[True: 04 | Hybric: 01 ( 27.9%) | Super: 01 ( 32.3%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d120_00004_003455.jpg
[True: 04 | Hybric: 10 ( 23.9%) | Super: 02 ( 10.4%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d120_00004_003459.jpg
[True: 04 | Hybric: 07 ( 22.2%) | Super: 14 ( 26.8%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d120_00004_003461.jpg
[True: 04 | Hybric: 02 ( 17.6%) | Super: 02 ( 22.1%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d120_00004_003462.jpg
[True: 04 | Hybric: 08 ( 19.5%) | Super: 05 ( 28.9%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d120_00004_003465.jpg
[True: 04 | Hybric: 05 ( 49.3%) | Super: 02 ( 37.3%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d120_00004_003468.jpg
[True: 04 | Hybric: 10 ( 36.3%) | Super: 05 ( 18.4%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d120_00004_003469.jpg
[True: 04 | Hybric: 31 ( 35.8%) | Super: 02 ( 22.9%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d120_00004_003474.jpg
[True: 04 | Hybric: 10 ( 16.1%) | Super: 09 ( 33.6%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d120_00004_003479.jpg
[True: 04 | Hybric: 21 ( 17.5%) | Super: 18 ( 11.8%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d120_00004_003487.jpg
[True: 04 | Hybric: 09 ( 28.8%) | Super: 02 ( 27.1%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d120_00004_003494.jpg
[True: 04 | Hybric: 10 ( 47.9%) | Super: 10 ( 33.1%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d120_00004_003506.jpg
[True: 04 | Hybric: 07 ( 27.2%) | Super: 03 ( 17.2%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d120_00004_003507.jpg
[True: 04 | Hybric: 10 ( 27.4%) | Super: 10 ( 34.9%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d120_00004_003508.jpg
[True: 04 | Hybric: 10 ( 35.1%) | Super: 09 ( 35.5%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d120_00004_003510.jpg
[True: 04 | Hybric: 03 ( 28.3%) | Super: 01 ( 32.7%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d120_00004_003514.jpg
[True: 04 | Hybric: 03 ( 60.5%) | Super: 07 ( 70.9%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d120_00004_003515.jpg
[True: 04 | Hybric: 08 ( 32.5%) | Super: 31 ( 27.1%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d120_00004_003516.jpg
[True: 04 | Hybric: 38 ( 30.6%) | Super: 05 ( 31.6%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d120_00004_003519.jpg
[True: 04 | Hybric: 07 ( 16.0%) | Super: 10 ( 17.5%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d120_00004_003521.jpg
[True: 04 | Hybric: 10 ( 16.6%) | Super: 38 ( 22.9%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d120_00004_003525.jpg
[True: 04 | Hybric: 10 ( 31.6%) | Super: 13 ( 12.9%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d120_00004_003529.jpg
[True: 04 | Hybric: 10 ( 43.6%) | Super: 10 ( 13.0%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d120_00004_003532.jpg
[True: 04 | Hybric: 23 ( 36.8%) | Super: 18 ( 63.0%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d120_00004_003536.jpg
[True: 04 | Hybric: 10 ( 90.9%) | Super: 10 ( 38.2%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d120_00004_003549.jpg
[True: 04 | Hybric: 03 ( 16.7%) | Super: 03 ( 22.8%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d120_00004_003551.jpg
[True: 04 | Hybric: 33 ( 27.5%) | Super: 23 ( 30.1%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d120_00004_003552.jpg
[True: 04 | Hybric: 35 (  9.6%) | Super: 03 ( 12.1%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d120_00004_003557.jpg
[True: 04 | Hybric: 10 ( 37.7%) | Super: 10 ( 25.4%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d120_00004_003563.jpg
[True: 04 | Hybric: 18 ( 43.0%) | Super: 18 ( 17.5%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d120_00004_003580.jpg
[True: 04 | Hybric: 10 ( 33.1%) | Super: 10 ( 18.5%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d120_00004_003584.jpg
[True: 04 | Hybric: 03 ( 52.3%) | Super: 03 ( 44.8%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d120_00004_003595.jpg
[True: 04 | Hybric: 10 ( 41.8%) | Super: 03 ( 16.8%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d120_00004_003596.jpg
[True: 04 | Hybric: 10 ( 18.4%) | Super: 10 (  9.5%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d120_00004_003599.jpg
[True: 04 | Hybric: 12 ( 10.3%) | Super: 18 ( 12.5%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d120_00004_003601.jpg
[True: 04 | Hybric: 02 ( 31.4%) | Super: 02 ( 56.3%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d120_00004_003616.jpg
[True: 04 | Hybric: 09 ( 15.1%) | Super: 03 ( 15.1%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d120_00004_003618.jpg
[True: 04 | Hybric: 14 ( 46.0%) | Super: 03 ( 33.1%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d120_00004_003620.jpg
[True: 04 | Hybric: 31 ( 23.1%) | Super: 08 ( 20.3%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d120_00004_003624.jpg
[True: 04 | Hybric: 10 ( 73.7%) | Super: 08 ( 39.9%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d120_00004_003626.jpg
[True: 04 | Hybric: 10 ( 29.4%) | Super: 03 ( 14.3%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d120_00004_003632.jpg
[True: 04 | Hybric: 03 ( 43.1%) | Super: 07 ( 41.5%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d120_00004_003643.jpg
[True: 04 | Hybric: 02 ( 19.1%) | Super: 12 ( 12.2%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d120_00004_003656.jpg
[True: 04 | Hybric: 07 ( 22.6%) | Super: 02 ( 11.4%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d120_00004_003657.jpg
[True: 04 | Hybric: 05 ( 23.5%) | Super: 02 ( 18.1%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d120_00004_003663.jpg
[True: 04 | Hybric: 10 ( 29.3%) | Super: 07 ( 72.2%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d120_00004_003665.jpg
[True: 04 | Hybric: 07 ( 28.0%) | Super: 07 ( 37.6%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d120_00004_003668.jpg
[True: 04 | Hybric: 12 ( 11.4%) | Super: 02 ( 14.4%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d120_00004_003675.jpg
[True: 04 | Hybric: 02 ( 49.3%) | Super: 02 ( 43.5%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d120_00004_003678.jpg
[True: 04 | Hybric: 07 ( 18.3%) | Super: 18 ( 17.2%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d120_00004_003681.jpg
[True: 04 | Hybric: 10 ( 27.3%) | Super: 08 ( 29.8%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d120_00004_003686.jpg
[True: 04 | Hybric: 10 ( 12.6%) | Super: 03 (  9.5%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d120_00004_003687.jpg
[True: 04 | Hybric: 08 ( 22.0%) | Super: 09 ( 39.2%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d120_00004_003689.jpg
[True: 04 | Hybric: 10 ( 23.6%) | Super: 38 ( 25.6%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d120_00004_003696.jpg
[True: 04 | Hybric: 10 ( 81.6%) | Super: 10 ( 63.8%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d120_00004_003700.jpg
[True: 04 | Hybric: 12 ( 21.3%) | Super: 12 ( 52.9%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d120_00004_003705.jpg
[True: 04 | Hybric: 10 ( 60.9%) | Super: 08 ( 63.6%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d120_00004_003706.jpg
[True: 04 | Hybric: 02 ( 23.7%) | Super: 02 ( 19.7%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d120_00004_003715.jpg
[True: 04 | Hybric: 02 ( 23.9%) | Super: 02 ( 27.1%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d120_00004_003723.jpg
[True: 04 | Hybric: 07 ( 23.4%) | Super: 18 ( 13.2%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d120_00004_003725.jpg
[True: 04 | Hybric: 10 ( 37.8%) | Super: 10 ( 21.4%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d120_00004_003726.jpg
[True: 04 | Hybric: 10 ( 36.6%) | Super: 07 ( 41.2%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d120_00004_003731.jpg
[True: 04 | Hybric: 05 ( 26.7%) | Super: 08 ( 22.3%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d120_00004_003735.jpg
[True: 04 | Hybric: 10 ( 54.1%) | Super: 10 ( 41.0%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d120_00004_003743.jpg
[True: 04 | Hybric: 02 ( 17.8%) | Super: 02 ( 26.1%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d120_00004_003748.jpg
[True: 04 | Hybric: 08 ( 43.7%) | Super: 08 ( 54.7%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d120_00004_003753.jpg
[True: 04 | Hybric: 09 ( 18.4%) | Super: 12 ( 16.7%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d120_00004_003761.jpg
[True: 04 | Hybric: 10 ( 51.3%) | Super: 05 ( 29.1%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d120_00004_003766.jpg
[True: 04 | Hybric: 10 ( 12.8%) | Super: 12 ( 13.4%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d120_00004_003768.jpg
[True: 04 | Hybric: 03 ( 18.5%) | Super: 03 ( 26.4%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d120_00004_003777.jpg
[True: 04 | Hybric: 05 ( 17.6%) | Super: 08 ( 36.6%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d120_00004_003778.jpg
[True: 04 | Hybric: 10 ( 40.0%) | Super: 07 ( 52.1%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d120_00004_003780.jpg
[True: 04 | Hybric: 10 ( 35.4%) | Super: 07 ( 60.7%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d120_00004_003781.jpg
[True: 04 | Hybric: 10 ( 88.0%) | Super: 10 ( 70.2%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d120_00004_003786.jpg
[True: 04 | Hybric: 10 ( 34.6%) | Super: 31 ( 30.7%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d120_00004_003803.jpg
[True: 04 | Hybric: 07 ( 50.6%) | Super: 14 ( 31.3%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d120_00004_003804.jpg
[True: 04 | Hybric: 02 ( 51.4%) | Super: 06 ( 49.4%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d120_00004_003811.jpg
[True: 04 | Hybric: 01 ( 44.6%) | Super: 05 ( 37.2%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d120_00004_003820.jpg
[True: 04 | Hybric: 08 ( 46.7%) | Super: 08 ( 55.9%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d120_00004_003822.jpg
[True: 04 | Hybric: 12 ( 10.1%) | Super: 38 ( 25.6%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d120_00004_003826.jpg
[True: 04 | Hybric: 10 ( 15.4%) | Super: 18 ( 25.2%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d120_00004_003828.jpg
[True: 04 | Hybric: 02 ( 26.1%) | Super: 08 ( 58.4%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d120_00004_003855.jpg
[True: 04 | Hybric: 10 ( 10.5%) | Super: 02 ( 15.5%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d120_00004_003858.jpg
[True: 04 | Hybric: 02 ( 23.3%) | Super: 02 ( 33.8%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d120_00004_003863.jpg
[True: 04 | Hybric: 08 ( 79.4%) | Super: 08 ( 40.2%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d120_00004_003868.jpg
[True: 04 | Hybric: 10 ( 53.9%) | Super: 05 ( 40.6%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d120_00004_003870.jpg
[True: 04 | Hybric: 12 ( 58.8%) | Super: 12 ( 31.9%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d120_00004_003872.jpg
[True: 04 | Hybric: 03 ( 56.2%) | Super: 07 ( 27.9%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d120_00004_003873.jpg
[True: 04 | Hybric: 02 ( 40.8%) | Super: 09 ( 33.6%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d120_00004_003875.jpg
[True: 04 | Hybric: 01 ( 28.4%) | Super: 02 ( 41.2%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d120_00004_003879.jpg
[True: 04 | Hybric: 10 ( 48.1%) | Super: 10 ( 24.8%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d120_00004_003908.jpg
[True: 04 | Hybric: 10 (  8.4%) | Super: 12 ( 17.8%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d120_00004_003913.jpg
[True: 04 | Hybric: 10 ( 86.7%) | Super: 10 ( 40.7%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d120_00004_003922.jpg
[True: 04 | Hybric: 37 ( 42.6%) | Super: 02 ( 42.5%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d120_00004_003923.jpg
[True: 04 | Hybric: 10 ( 78.4%) | Super: 40 ( 34.3%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d120_00004_003924.jpg
[True: 04 | Hybric: 03 ( 53.3%) | Super: 03 ( 21.4%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d120_00004_003930.jpg
[True: 04 | Hybric: 10 ( 30.7%) | Super: 10 ( 22.5%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d120_00004_003932.jpg
[True: 04 | Hybric: 02 ( 68.1%) | Super: 07 ( 43.6%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d120_00004_003935.jpg
[True: 04 | Hybric: 38 ( 13.4%) | Super: 03 ( 33.7%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d120_00004_003940.jpg
[True: 04 | Hybric: 38 ( 13.1%) | Super: 18 ( 35.8%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d120_00004_003943.jpg
[True: 04 | Hybric: 10 ( 35.9%) | Super: 02 ( 22.6%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d120_00004_003944.jpg
[True: 04 | Hybric: 02 ( 41.9%) | Super: 02 ( 43.2%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d120_00004_003947.jpg
[True: 04 | Hybric: 10 ( 26.9%) | Super: 38 ( 13.1%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d120_00004_003956.jpg
[True: 04 | Hybric: 23 ( 27.6%) | Super: 23 ( 34.9%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d120_00004_003958.jpg
[True: 04 | Hybric: 02 ( 16.5%) | Super: 12 ( 37.7%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d120_00004_003959.jpg
[True: 04 | Hybric: 14 ( 35.3%) | Super: 07 ( 21.2%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d255_00004_003965.jpg
[True: 04 | Hybric: 38 ( 13.7%) | Super: 38 ( 19.0%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d255_00004_003967.jpg
[True: 04 | Hybric: 00 ( 52.2%) | Super: 07 ( 44.4%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d255_00004_003968.jpg
[True: 04 | Hybric: 13 ( 25.5%) | Super: 09 ( 26.9%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d255_00004_003970.jpg
[True: 04 | Hybric: 03 ( 25.4%) | Super: 08 ( 49.3%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d255_00004_003974.jpg
[True: 04 | Hybric: 03 ( 21.6%) | Super: 14 ( 21.4%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d255_00004_003977.jpg
[True: 04 | Hybric: 12 ( 80.4%) | Super: 12 ( 82.3%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d255_00004_003982.jpg
[True: 04 | Hybric: 11 ( 80.8%) | Super: 12 ( 29.5%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d255_00004_003988.jpg
[True: 04 | Hybric: 03 ( 40.1%) | Super: 08 ( 33.4%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d255_00004_003996.jpg
[True: 04 | Hybric: 02 ( 29.5%) | Super: 02 ( 28.6%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d255_00004_004016.jpg
[True: 04 | Hybric: 09 ( 11.3%) | Super: 14 ( 15.8%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d255_00004_004022.jpg
[True: 04 | Hybric: 38 ( 13.1%) | Super: 09 ( 23.7%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d255_00004_004027.jpg
[True: 04 | Hybric: 10 ( 29.3%) | Super: 10 ( 30.7%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d255_00004_004032.jpg
[True: 04 | Hybric: 09 ( 32.6%) | Super: 09 ( 28.2%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d255_00004_004034.jpg
[True: 04 | Hybric: 03 ( 22.3%) | Super: 01 ( 13.7%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d255_00004_004039.jpg
[True: 04 | Hybric: 01 (  9.5%) | Super: 38 ( 20.0%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d255_00004_004043.jpg
[True: 04 | Hybric: 03 ( 27.0%) | Super: 14 ( 33.3%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d255_00004_004044.jpg
[True: 04 | Hybric: 03 ( 32.5%) | Super: 01 ( 18.8%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d255_00004_004049.jpg
[True: 04 | Hybric: 07 ( 23.4%) | Super: 10 ( 33.4%)] Path: /home/biu-linux/DeepLearning_Projects/DoAnNganh/dataset_reOrgan/00004/AdditiveGaussianNoise_d255_00004_004051.jpg
